DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
21-May-2025,EQ,"312.30","316.75","309.35","312.90","316.70","315.85","313.51","687.00","234.01",5232094,"1,64,03,18,549.30",56580
20-May-2025,EQ,"317.00","319.65","311.75","317.20","312.30","312.90","315.28","687.00","234.01",5016433,"1,58,15,92,762.45",41523
19-May-2025,EQ,"318.55","319.55","316.15","320.10","317.10","317.20","317.90","687.00","234.01",2956007,"93,97,16,545.15",43605
16-May-2025,EQ,"316.00","321.00","315.80","317.00","319.50","320.10","319.36","687.00","234.01",6861786,"2,19,13,58,095.70",54246
15-May-2025,EQ,"314.00","320.20","313.50","312.50","316.85","317.00","316.42","687.00","234.01",7055032,"2,23,23,41,546.25",61804
14-May-2025,EQ,"308.70","313.55","308.40","306.90","313.00","312.50","311.01","687.00","234.01",7733320,"2,40,51,74,606.70",89162
13-May-2025,EQ,"309.05","310.60","304.50","309.05","306.75","306.90","306.99","687.00","234.01",7241358,"2,22,30,54,949.20",70931
12-May-2025,EQ,"315.00","315.95","307.15","306.85","308.50","309.05","310.62","687.00","234.01",6844271,"2,12,59,89,924.85",107036
09-May-2025,EQ,"302.55","307.35","301.35","307.95","307.05","306.85","304.74","687.00","234.01",4955934,"1,51,02,70,053.60",48262
08-May-2025,EQ,"315.50","320.20","305.70","316.90","306.60","307.95","312.13","687.00","234.01",5918739,"1,84,74,10,547.45",56757
07-May-2025,EQ,"307.00","317.50","307.00","311.45","316.80","316.90","314.03","687.00","234.01",7970668,"2,50,30,19,823.70",79539
06-May-2025,EQ,"321.10","322.20","310.55","321.05","311.50","311.45","314.40","687.00","234.01",5444873,"1,71,18,57,769.60",57828
05-May-2025,EQ,"317.00","325.85","316.00","311.15","321.45","321.05","322.72","687.00","234.01",16037327,"5,17,56,18,727.05",145929
02-May-2025,EQ,"310.55","317.50","309.90","310.05","311.45","311.15","313.94","687.00","234.01",7751559,"2,43,35,53,374.10",77731
30-Apr-2025,EQ,"319.00","322.45","309.00","311.70","309.85","310.05","315.98","687.00","234.01",21424437,"6,76,96,44,907.05",130825
29-Apr-2025,EQ,"311.55","315.60","309.80","310.00","311.00","311.70","312.51","687.00","234.01",9522966,"2,97,60,01,462.70",79887
28-Apr-2025,EQ,"293.10","310.95","293.10","295.70","310.40","310.00","306.66","687.00","234.01",14414879,"4,42,04,30,169.30",84280
25-Apr-2025,EQ,"302.35","304.95","293.30","302.00","295.25","295.70","296.60","687.00","234.01",7773037,"2,30,55,01,308.05",53471
24-Apr-2025,EQ,"302.95","305.50","300.30","300.45","302.40","302.00","302.74","687.00","234.01",5773985,"1,74,80,07,367.65",45018
23-Apr-2025,EQ,"306.10","306.65","298.30","306.10","300.20","300.45","300.92","687.00","234.01",7400827,"2,22,70,64,479.65",65442
22-Apr-2025,EQ,"305.00","308.50","302.65","304.05","306.25","306.10","305.53","687.00","234.01",7096150,"2,16,80,62,875.60",43073
21-Apr-2025,EQ,"299.85","305.55","298.00","298.35","303.80","304.05","303.41","687.00","234.01",6455955,"1,95,88,12,628.60",48175
17-Apr-2025,EQ,"298.00","301.75","295.45","298.75","298.00","298.35","298.48","687.00","234.01",7510897,"2,24,18,81,577.25",49488
